num_bo,ano_bo,id_delegacia,nome_departamento,nome_seccional,delegacia,nome_departamento_circ,nome_seccional_circ,nome_delegacia_circ,ano,mes,flag_status,rubrica,desdobramento,conduta,latitude,longitude,location,cidade,logradouro,numero_logradouro,flag_status_2
196693,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,2,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.562581547000001,-46.654975685999901,POINT(-46.654975685999901 -23.562581547000001),S.PAULO,AVENIDA PAULISTA,1450,C
746740,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,6,C,Furto (art. 155),NULL,TRANSEUNTE,-23.455756664999999,-46.419170669000003,POINT(-46.419170669000003 -23.455756664999999),GUARULHOS,RUA DOUTOR ALBERTO DE MELO SEABRA,0,C
306123,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.DIADEMA,01º D.P. DIADEMA,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.6936748703665,-46.623056237924601,POINT(-46.623056237924601 -23.6936748703665),DIADEMA,RUA ODETE AMARAL DE OLIVEIRA,124,C
12828,2016,10216,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,DECAP,DEL.SEC.2º SUL,35º D.P.  JABAQUARA,2016,12,C,Furto (art. 155),NULL,VEICULO,-23.641081090727202,-46.652127314818202,POINT(-46.652127314818202 -23.641081090727202),S.PAULO,RUA COCAIS,40,C
3944,2016,10108,DECAP,DEL.SEC.1º CENTRO,08º D.P. BRAS,DECAP,DEL.SEC.8º SAO MATEUS,69º D.P. TEOTONIO VILELA,2016,5,C,Furto (art. 155),NULL,TRANSEUNTE,-23.613882325802901,-46.4927263671213,POINT(-46.4927263671213 -23.613882325802901),S.PAULO,RUA ROBERTO PARK,93,C
5779,2016,10108,DECAP,DEL.SEC.1º CENTRO,08º D.P. BRAS,DECAP,DEL.SEC.1º CENTRO,08º D.P. BRAS,2016,8,C,Lesão corporal (art. 129),NULL,NULL,-23.543282742999999,-46.616483980999902,POINT(-46.616483980999902 -23.543282742999999),S.PAULO,PRAÇA AGENTE CICERO,1,C
656755,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.4º NORTE,45º D.P.  V BRASILANDIA,2016,5,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.468423514996498,-46.694616636284103,POINT(-46.694616636284103 -23.468423514996498),S.PAULO,ESTRADA LAZARO AMANCIO DE BARROS,100,C
943553,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.7º ITAQUERA,68º D.P. LAGEADO,2016,7,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.5228940307023,-46.424619284481203,POINT(-46.424619284481203 -23.5228940307023),S.PAULO,RUA CARLO MANNELLI,604,C
1173968,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.5º LESTE,10º D.P. PENHA DE FRANCA,2016,9,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.5269932163188,-46.534321004855101,POINT(-46.534321004855101 -23.5269932163188),S.PAULO,RUA MANUEL OLIVEIRA BUENO,288,C
934913,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,2016,7,C,Roubo (art. 157),NULL,VEICULO,-23.609397449143,-46.708045048616498,POINT(-46.708045048616498 -23.609397449143),S.PAULO,AVENIDA BARAO DE MONTE MOR,500,C
1356823,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.GUARULHOS,01º D.P. GUARULHOS,2016,10,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.469454872262499,-46.530802231183401,POINT(-46.530802231183401 -23.469454872262499),GUARULHOS,RUA CAPITÃO GABRIEL,457,C
1486334,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,04º D.P. CONSOLAÇÃO,2016,11,C,Furto (art. 155),NULL,TRANSEUNTE,-23.553966374000002,-46.655808704000002,POINT(-46.655808704000002 -23.553966374000002),S.PAULO,RUA AUGUSTA,0,C
789569,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,89º D.P. JARDIM TABOAO,2016,6,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.630737450645899,-46.736574366316297,POINT(-46.736574366316297 -23.630737450645899),S.PAULO,AVENIDA GIOVANNI GRONCHI,5941,C
793968,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,07º D.P. LAPA,2016,6,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.517594229103398,-46.703460735931003,POINT(-46.703460735931003 -23.517594229103398),S.PAULO,RUA WILLIAM SPEERS,912,C
1474094,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.7º ITAQUERA,63º D.P. VILA JACUI,2016,11,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.5138634320816,-46.447640032346897,POINT(-46.447640032346897 -23.5138634320816),S.PAULO,coronel alves rocha filho,804,C
1560015,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,12,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.530884600985701,-46.625746221630401,POINT(-46.625746221630401 -23.530884600985701),S.PAULO,Avenida do Estado,2602,C
1549406,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2016,12,C,Roubo (art. 157),NULL,VEICULO,-23.501501088999898,-46.356393969000003,POINT(-46.356393969000003 -23.501501088999898),ITAQUAQUECETUBA,AVENIDA BANDEIRANTES,0,C
325573,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.691555514000001,-46.5606191749999,POINT(-46.5606191749999 -23.691555514000001),S.BERNARDO DO CAMPO,av senador ricardo batista,855,C
85040,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,78º D.P. JARDINS,2016,1,C,Furto (art. 155),NULL,OUTROS,-23.565960847816999,-46.650880172999898,POINT(-46.650880172999898 -23.565960847816999),S.PAULO,AVENIDA PAULISTA,867,C
138191,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,03º D.P. CAMPOS ELISEOS,2016,1,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.548572636999999,-46.639285074,POINT(-46.639285074 -23.548572636999999),S.PAULO,RUA FORMOSA,0,C
765063,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,04º D.P. S.BERNARDO DO CAMPO,2016,6,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.780130058473599,-46.526613712789398,POINT(-46.526613712789398 -23.780130058473599),S.BERNARDO DO CAMPO,RUA TAMIRIS,301,C
320583,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.6º SANTO AMARO,85º D.P. JARDIM MIRNA,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.764775021999998,-46.6777039689999,POINT(-46.6777039689999 -23.764775021999998),S.PAULO,Av Frei Gaspar,1800,C
428099,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.4º NORTE,13º D.P. CASA VERDE,2016,4,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.4997436598285,-46.639576746085702,POINT(-46.639576746085702 -23.4997436598285),S.PAULO,RUA DAMIANA DA CUNHA,259,C
2962,2016,10346,DECAP,DEL.SEC.3º OESTE,46º D.P.  PERUS,DECAP,DEL.SEC.3º OESTE,46º D.P.  PERUS,2016,8,C,Lesão corporal (art. 129),NULL,NULL,-23.399697673499499,-46.754481332318299,POINT(-46.754481332318299 -23.399697673499499),S.PAULO,RUA FRANCISCO ARAUJO CORREA,52,C
2386,2016,10370,DECAP,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS,DECAP,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS,2016,12,C,Furto (art. 155),NULL,ESTABELECIMENTO COMERCIAL,-23.660359146533999,-46.6390138600485,POINT(-46.6390138600485 -23.660359146533999),S.PAULO,RUA ONOFRE SILVEIRA,390,C
1276,2016,10309,DECAP,DEL.SEC.8º SAO MATEUS,55º D.P.  PARQUE S.RAFAEL,DECAP,DEL.SEC.8º SAO MATEUS,55º D.P.  PARQUE S.RAFAEL,2016,5,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.6260522490246,-46.470425505165203,POINT(-46.470425505165203 -23.6260522490246),S.PAULO,RUA YONNE JOSEPHA SCHAEBERLE,52,C
1997,2016,10314,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,2016,2,C,Furto (art. 155),NULL,VEICULO,-23.558606122549499,-46.6792149751466,POINT(-46.6792149751466 -23.558606122549499),S.PAULO,RUA TEODORO SAMPAIO,1000,C
1543,2016,10315,DECAP,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN,DECAP,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN,2016,4,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.582600739924501,-46.676539785264097,POINT(-46.676539785264097 -23.582600739924501),S.PAULO,RUA JESUINO ARRUDA,625,C
3913,2016,10373,DECAP,DEL.SEC.6º SANTO AMARO,100º D.P. JDIM HERCULANO,DECAP,DEL.SEC.6º SANTO AMARO,100º D.P. JDIM HERCULANO,2016,10,C,Roubo (art. 157),NULL,ESTABELECIMENTO COMERCIAL,-23.6764453491772,-46.757718252120597,POINT(-46.757718252120597 -23.6764453491772),S.PAULO,ESTRADA DO M'BOI MIRIM,5450,C
11532,2016,10247,DECAP,DEL.SEC.6º SANTO AMARO,47º D.P.  CAPAO REDONDO,DECAP,DEL.SEC.6º SANTO AMARO,92º D.P. P. STO ANTONIO,2016,11,C,Furto (art. 155),NULL,VEICULO,-23.661664249705801,-46.755001204941102,POINT(-46.755001204941102 -23.661664249705801),S.PAULO,AVENIDA CANDIDO JOSE XAVIER,284,C
1289,2016,10307,DECAP,DEL.SEC.3º OESTE,07º D.P. LAPA,DECAP,DEL.SEC.3º OESTE,07º D.P. LAPA,2016,3,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.519983847999899,-46.707902905600001,POINT(-46.707902905600001 -23.519983847999899),S.PAULO,RUA GAGO COUTINHO,25,C
1084391,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA,2016,8,C,Furto (art. 155),NULL,OUTROS,-23.636849247173899,-46.805018378857802,POINT(-46.805018378857802 -23.636849247173899),TABOAO DA SERRA,RUA MARECHAL ARTUR DA COSTA E SILVA,85,C
1040,2016,10369,DECAP,DEL.SEC.2º SUL,96º D.P. MONÇÕES,DECAP,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.584262929000001,-46.690432899999998,POINT(-46.690432899999998 -23.584262929000001),S.PAULO,RUA PROFESSOR ARTUR RAMOS,787,C
5922,2016,10371,DECAP,DEL.SEC.6º SANTO AMARO,98º D.P. JARDIM MIRIAM,DECAP,DEL.SEC.6º SANTO AMARO,43º D.P.  CIDADE ADEMAR,2016,8,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.676360888661002,-46.643031022847403,POINT(-46.643031022847403 -23.676360888661002),S.PAULO,AVENIDA SANTO AFONSO,120,C
5333,2016,10310,DECAP,DEL.SEC.5º LESTE,56º D.P.  VILA ALPINA,DECAP,DEL.SEC.5º LESTE,56º D.P.  VILA ALPINA,2016,9,C,Furto (art. 155),NULL,VEICULO,-23.5960946265714,-46.567554510285703,POINT(-46.567554510285703 -23.5960946265714),S.PAULO,RUA PARAMU,312,C
5112,2016,10337,DECAP,DEL.SEC.4º NORTE,74º D.P. PARADA TAIPAS,DECAP,DEL.SEC.4º NORTE,74º D.P. PARADA TAIPAS,2016,12,C,Lesão corporal (art. 129),NULL,NULL,-23.4535236789999,-46.705585104000001,POINT(-46.705585104000001 -23.4535236789999),S.PAULO,RUA DA MINA,85,C
2957,2016,10310,DECAP,DEL.SEC.5º LESTE,56º D.P.  VILA ALPINA,DECAP,DEL.SEC.8º SAO MATEUS,70º D.P. VILA EMA,2016,5,C,Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",VEICULO,-23.613003072000001,-46.523224143999997,POINT(-46.523224143999997 -23.613003072000001),S.PAULO,AVENIDA DO ORATORIO,6655,C
13497,2016,10216,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,DECAP,DEL.SEC.2º SUL,35º D.P.  JABAQUARA,2016,12,C,Roubo (art. 157),NULL,VEICULO,-23.644653339912601,-46.666920043600499,POINT(-46.666920043600499 -23.644653339912601),S.PAULO,RUA PALACETE DAS AGUIAS,877,C
2954,2016,10236,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,2016,12,C,Furto (art. 155),NULL,VEICULO,-23.580246173553501,-46.652723945767796,POINT(-46.652723945767796 -23.580246173553501),S.PAULO,RUA HERMANO RIBEIRO DA SILVA,55,C
924,2016,10323,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,2016,3,C,"Furto qualificado (art. 155, §4o.)",NULL,RESIDENCIA,-23.5285507359999,-46.672542705999902,POINT(-46.672542705999902 -23.5285507359999),S.PAULO,RUA DOUTOR COSTA JUNIOR,569,C
798426,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.2º SUL,17º D.P.  DOUTOR ALDO GALIANO,2016,6,C,Furto (art. 155),NULL,VEICULO,-23.597006675314699,-46.604383835328598,POINT(-46.604383835328598 -23.597006675314699),S.PAULO,RUA CIPRIANO BARATA,2898,C
906980,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS,2016,7,C,Furto (art. 155),NULL,TRANSEUNTE,-23.747168685999998,-46.675975770999997,POINT(-46.675975770999997 -23.747168685999998),S.PAULO,RUA SANTO ANTONIO DE OSSELA,1,C
1045532,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.OSASCO,05º D.P. OSASCO,2016,8,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.531014000500001,-46.776299894428497,POINT(-46.776299894428497 -23.531014000500001),OSASCO,antonio bernardo coutinho,121,C
1217353,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.5º LESTE,52º D.P.  PARQUE S.JORGE,2016,9,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.540413363999999,-46.5795368839999,POINT(-46.5795368839999 -23.540413363999999),S.PAULO,RUA CATIGUA,178,C
1348473,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,05º D.P. ACLIMACAO,2016,10,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.572522616999901,-46.641264927000002,POINT(-46.641264927000002 -23.572522616999901),S.PAULO,RUA RAMON PENHARRUBIA,200,C
2034,2016,30425,DEMACRO,DEL.SEC.TABOÃO DA SERRA,01º D.P. ITAPECERICA DA SERRA,DECAP,DEL.SEC.6º SANTO AMARO,11º D.P. SANTO AMARO,2016,11,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.648923830051999,-46.706184693502998,POINT(-46.706184693502998 -23.648923830051999),S.PAULO,AVENIDA DAS NACOES UNIDAS,16741,C
5520,2016,30304,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2016,8,C,Furto (art. 155),NULL,RESIDENCIA,-23.483816198086998,-46.350979743034202,POINT(-46.350979743034202 -23.483816198086998),ITAQUAQUECETUBA,AVENIDA ÍTALO ADAMI,362,C
5708,2016,30427,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. CARAPICUIBA,2016,6,C,Roubo (art. 157),NULL,VEICULO,-23.521386388391299,-46.842314114956501,POINT(-46.842314114956501 -23.521386388391299),CARAPICUIBA,RUA GLÓRIA PIQUINI,117,C
1914,2016,30441,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. BARUERI,2016,10,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.531965827102599,-46.881223561041203,POINT(-46.881223561041203 -23.531965827102599),BARUERI,RUA FAGUNDES VARELA,118,C
1645,2016,30413,DEMACRO,DEL.SEC.OSASCO,03º D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,03º D.P. OSASCO,2016,9,C,Roubo (art. 157),NULL,VEICULO,-23.516087268347999,-46.772747270623398,POINT(-46.772747270623398 -23.516087268347999),OSASCO,RUA MANUEL HARE PERALTA,281,C
1306,2016,30417,DEMACRO,DEL.SEC.OSASCO,04º D.P. OSASCO,DEMACRO,DEL.SEC.CARAPICUIBA,02º D.P. BARUERI,2016,9,C,Roubo (art. 157),NULL,VEICULO,,,,BARUERI,RODOVIA SP 280,20,C
2311,2016,30110,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,02º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.SANTO ANDRÉ,02º D.P. SANTO ANDRÉ,2016,6,C,Furto (art. 155),NULL,VEICULO,-23.628980119999898,-46.522187307999999,POINT(-46.522187307999999 -23.628980119999898),S.ANDRE,RUA DOS EUCALÍPTOS,51,C
1573,2016,30124,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. MAUA,DEMACRO,DEL.SEC.SANTO ANDRÉ,01º D.P. MAUA,2016,3,C,Furto (art. 155),NULL,TRANSEUNTE,-23.6660405054999,-46.452754584833301,POINT(-46.452754584833301 -23.6660405054999),MAUA,AVENIDA BARÃO DE MAUÁ,1100,C
1585466,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.4º NORTE,28º D.P.  FREGUESIA DO O,2016,12,C,Furto (art. 155),NULL,TRANSEUNTE,-23.494537470835201,-46.699237399735402,POINT(-46.699237399735402 -23.494537470835201),S.PAULO,RUA JOSE SOARES BRANDAO,144,C
5879,2016,20241,DECAP,DEL.SEC.8º SAO MATEUS,41º D.P.  VILA RICA,DECAP,DEL.SEC.8º SAO MATEUS,41º D.P.  VILA RICA,2016,12,C,Lesão corporal (art. 129),NULL,NULL,-23.5772436704999,-46.516584781500001,POINT(-46.516584781500001 -23.5772436704999),S.PAULO,AVENIDA INCONFIDENCIA MINEIRA,952,C
71,2016,30209,DEMACRO,DEL.SEC.GUARULHOS,NUCLEO DE ROUBO DE CARGAS,DECAP,DEL.SEC.5º LESTE,30º D.P.  TATUAPE,2016,6,C,Roubo (art. 157),NULL,VEICULO,-23.543381897352901,-46.554737349882302,POINT(-46.554737349882302 -23.543381897352901),S.PAULO,RUA CANTAGALO,2000,C
1698,2016,30203,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,2016,4,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.280224708763399,-46.743342381831702,POINT(-46.743342381831702 -23.280224708763399),FRANCISCO MORATO,RUA PROGRESSO,10,C
5158,2016,30411,DEMACRO,DEL.SEC.OSASCO,01º D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,01º D.P. OSASCO,2016,9,T,Homicídio simples (art. 121),NULL,NULL,-23.544852423999899,-46.809686778999897,POINT(-46.809686778999897 -23.544852423999899),OSASCO,RUA JOÃO RODRIGUES DOS SANTOS,2,T
8783,2016,20113,DECAP,DEL.SEC.4º NORTE,13º D.P. CASA VERDE,DECAP,DEL.SEC.4º NORTE,13º D.P. CASA VERDE,2016,9,C,Furto (art. 155),NULL,VEICULO,-23.500634519579499,-46.651198428414197,POINT(-46.651198428414197 -23.500634519579499),S.PAULO,RUA DOUTOR GABRIEL COVELLI,122,C
2409,2016,20301,DECAP,DEL.SEC.7º ITAQUERA,103º D.P. COHABII/ITAQU.,DECAP,DEL.SEC.7º ITAQUERA,103º D.P. COHABII/ITAQU.,2016,6,C,Furto (art. 155),NULL,VEICULO,-23.541213679478702,-46.432688547536003,POINT(-46.432688547536003 -23.541213679478702),S.PAULO,AVENIDA NAGIB FARAH MALUF,1501,C
1653,2016,10309,DECAP,DEL.SEC.8º SAO MATEUS,55º D.P.  PARQUE S.RAFAEL,DECAP,DEL.SEC.8º SAO MATEUS,55º D.P.  PARQUE S.RAFAEL,2016,6,C,Roubo (art. 157),NULL,CARGA,-23.628839226188902,-46.442065772866698,POINT(-46.442065772866698 -23.628839226188902),S.PAULO,RUA CAMPO DE PIRATININGA,558,C
943,2016,20109,DECAP,DEL.SEC.4º NORTE,09º D.P. - CARANDIRU,DECAP,DEL.SEC.4º NORTE,09º D.P. - CARANDIRU,2016,2,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.49620719,-46.621030564999998,POINT(-46.621030564999998 -23.49620719),S.PAULO,RUA PEDRO MADUREIRA,0,C
1487,2016,10367,DECAP,DEL.SEC.3º OESTE,93º D.P. JAGUARÉ,DECAP,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS,2016,3,C,Lesão corporal (art. 129),NULL,NULL,-23.652441596999999,-46.633878697999897,POINT(-46.633878697999897 -23.652441596999999),S.PAULO,RODOVIA SP 160,0,C
3584,2016,10330,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,DECAP,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA,2016,4,C,"Furto qualificado (art. 155, §4o.)",NULL,ESTABELECIMENTO BANCARIO,-23.628448701131401,-46.666389282128101,POINT(-46.666389282128101 -23.628448701131401),S.PAULO,RUA BRAS DE ARZAO,195,C
719,2016,20113,DECAP,DEL.SEC.4º NORTE,13º D.P. CASA VERDE,DECAP,DEL.SEC.4º NORTE,28º D.P.  FREGUESIA DO O,2016,1,C,Roubo (art. 157),NULL,VEICULO,-23.489052033124501,-46.701042869801903,POINT(-46.701042869801903 -23.489052033124501),S.PAULO,RUA CALIXTO DE ALMEIDA,447,C
1594909,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.JANDIRA,2016,12,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.5475083386963,-46.898430008834403,POINT(-46.898430008834403 -23.5475083386963),JANDIRA,Rua Palmeira Doeste,521,C
302,2016,10352,DECAP,DEL.SEC.3º OESTE,87º D.P. V. P. BARRETO,DECAP,DEL.SEC.3º OESTE,46º D.P.  PERUS,2016,1,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.451965606618799,-46.750551789532302,POINT(-46.750551789532302 -23.451965606618799),S.PAULO,AVENIDA ALEXIOS JAFET,480,C
1046,2016,10323,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,2016,3,C,Furto (art. 155),NULL,TRANSEUNTE,-23.532636079032699,-46.664336573524501,POINT(-46.664336573524501 -23.532636079032699),S.PAULO,RUA CARDOSO DE ALMEIDA,88,C
1143,2016,10338,DECAP,DEL.SEC.3º OESTE,34º D.P.  MORUMBI,DECAP,DEL.SEC.6º SANTO AMARO,100º D.P. JDIM HERCULANO,2016,4,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.687802788624499,-46.772064464392599,POINT(-46.772064464392599 -23.687802788624499),S.PAULO,ESTRADA DO M'BOI MIRIM,10000,C
9622,2016,10336,DECAP,DEL.SEC.4º NORTE,73º D.P. JACANA,DECAP,DEL.SEC.4º NORTE,20º D.P.  AGUA FRIA,2016,9,C,Furto (art. 155),NULL,TRANSEUNTE,-23.495862393059099,-46.625872694727803,POINT(-46.625872694727803 -23.495862393059099),S.PAULO,RUA VOLUNTARIOS DA PATRIA,3000,C
2681,2016,10346,DECAP,DEL.SEC.3º OESTE,46º D.P.  PERUS,DECAP,DEL.SEC.3º OESTE,46º D.P.  PERUS,2016,7,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.440579692225601,-46.748056339133903,POINT(-46.748056339133903 -23.440579692225601),S.PAULO,RUA VALE DAS FLORES,900,C
1100,2016,10335,DECAP,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO,DECAP,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO,2016,2,C,Furto (art. 155),NULL,VEICULO,,,,S.PAULO,RUA PROJETADA DOIS,16,C
2401,2016,10335,DECAP,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO,DECAP,DEL.SEC.4º NORTE,38º D.P.  VILA AMALIA,2016,3,C,"Furto qualificado (art. 155, §4o.)",NULL,TRANSEUNTE,-23.4732057494077,-46.667147515428503,POINT(-46.667147515428503 -23.4732057494077),S.PAULO,AVENIDA PARADA PINTO,130,C
